Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-05-14,10:01:00,Tuesday,YORKDALE STATION,PUTDN,12.0,15.0,N,YU,5471
2024-05-14,10:07:00,Tuesday,WARDEN STATION,SUAE,10.0,14.0,W,BD,5307
2024-05-14,10:39:00,Tuesday,ST GEORGE YUS STATION,SUDP,0.0,0.0,N,YU,5661
2024-05-14,11:14:00,Tuesday,VAUGHAN MC STATION,MUI,5.0,10.0,S,YU,5461
2024-05-14,11:24:00,Tuesday,DAVISVILLE STATION,TUATC,7.0,11.0,S,YU,5936
2024-05-14,12:10:00,Tuesday,COXWELL STATION,EUOE,0.0,0.0,E,BD,5130
2024-05-14,12:50:00,Tuesday,MUSEUM STATION,MUATC,0.0,0.0,N,YU,5916
2024-05-14,13:15:00,Tuesday,FINCH WEST STATION,MUSAN,3.0,8.0,S,YU,5546
2024-05-14,13:57:00,Tuesday,YONGE BD STATION,SUAP,18.0,21.0,W,BD,5347
2024-05-14,14:03:00,Tuesday,COLLEGE STATION,MUIR,3.0,8.0,N,YU,5773
2024-05-14,14:10:00,Tuesday,MAIN STREET STATION,MUSAN,5.0,8.0,W,BD,5078
2024-05-14,14:33:00,Tuesday,ROYAL YORK STATION,MUSC,0.0,0.0,E,BD,5064
2024-05-14,14:34:00,Tuesday,ST GEORGE BD STATION,MUI,4.0,8.0,W,BD,5078
2024-05-14,14:36:00,Tuesday,YORK MILLS STATION,MUPAA,4.0,9.0,N,YU,5771
2024-05-14,15:05:00,Tuesday,KIPLING STATION,MUSAN,4.0,8.0,W,BD,5078
2024-05-14,15:42:00,Tuesday,KENNEDY BD STATION,PUSTC,0.0,0.0,W,BD,5152
2024-05-14,16:33:00,Tuesday,ST CLAIR WEST STATION,MUIR,5.0,8.0,S,YU,5653
2024-05-14,16:46:00,Tuesday,PAPE STATION,SUO,0.0,0.0,E,BD,5220
2024-05-14,17:09:00,Tuesday,LAWRENCE WEST STATION,MUPAA,0.0,0.0,N,YU,5646
2024-05-14,17:26:00,Tuesday,BLOOR STATION,SUDP,0.0,0.0,S,YU,5836
2024-05-14,17:43:00,Tuesday,COXWELL STATION,MUSAN,0.0,0.0,E,BD,5039
2024-05-14,17:54:00,Tuesday,COLLEGE STATION,MUPAA,4.0,7.0,N,YU,5601
2024-05-14,18:21:00,Tuesday,KENNEDY BD STATION,TUSC,3.0,6.0,E,BD,5101
2024-05-14,18:26:00,Tuesday,SPADINA YUS STATION,SUUT,17.0,20.0,N,YU,5586
2024-05-14,18:47:00,Tuesday,KENNEDY BD STATION,PUSTC,9.0,12.0,W,BD,5244
2024-05-14,19:02:00,Tuesday,PAPE STATION,PUSNT,7.0,10.0,E,BD,5272
2024-05-14,19:02:00,Tuesday,NORTH YORK CTR STATION,MUI,14.0,17.0,S,YU,5501
2024-05-14,21:52:00,Tuesday,NORTH YORK CTR STATION,PUOPO,0.0,0.0,S,YU,5921
2024-05-14,22:35:00,Tuesday,OSSINGTON STATION,SUDP,3.0,8.0,W,BD,5230
2024-05-14,22:39:00,Tuesday,YONGE BD STATION,SUUT,0.0,0.0,E,BD,5179
2024-05-14,22:44:00,Tuesday,DAVISVILLE STATION,MUPAA,0.0,0.0,N,YU,5561
2024-05-14,22:54:00,Tuesday,COXWELL STATION,SUO,3.0,8.0,E,BD,5179
2024-05-14,00:00:00,Tuesday,WELLESLEY STATION,SUO,0.0,0.0,N,YU,5436
2024-05-14,00:12:00,Tuesday,KENNEDY BD STATION,MUTO,4.0,9.0,W,BD,5172
2024-05-14,01:04:00,Tuesday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5761
2024-05-14,01:31:00,Tuesday,SUMMERHILL STATION,SUDP,6.0,11.0,N,YU,5531
2024-05-14,15:56:00,Tuesday,SHEPPARD-YONGE STATION,MUO,3.0,10.0,E,SHP,6161
2024-05-14,16:09:00,Tuesday,SHEPPARD-YONGE STATION,TUSC,0.0,0.0,W,SHP,6161
2024-05-14,16:17:00,Tuesday,SHEPPARD-YONGE STATION,SUDP,0.0,0.0,W,SHP,6156
2024-05-14,16:55:00,Tuesday,SHEPPARD-YONGE STATION,TUSUP,3.0,10.0,E,SHP,6174
2024-05-14,20:49:00,Tuesday,DON MILLS STATION,MUIS,7.0,14.0,W,SHP,6171
2024-05-15,05:38:00,Wednesday,EGLINTON STATION,MUATC,3.0,6.0,N,YU,5456
2024-05-15,05:38:00,Wednesday,YORK MILLS STATION,MUATC,8.0,0.0,N,YU,5466
2024-05-15,05:54:00,Wednesday,YONGE BD STATION,EUSC,0.0,0.0,W,BD,5321
2024-05-15,05:57:00,Wednesday,LAWRENCE WEST STATION,SUAE,0.0,0.0,S,YU,5641
2024-05-15,06:01:00,Wednesday,UNION STATION,MUO,3.0,0.0,N,YU,5676
2024-05-15,06:02:00,Wednesday,SPADINA BD STATION,MUPAA,0.0,0.0,W,BD,5111
2024-05-15,06:13:00,Wednesday,ST GEORGE YUS STATION,SUO,0.0,0.0,S,YU,5451
2024-05-15,06:20:00,Wednesday,DAVISVILLE STATION,SUDP,0.0,0.0,S,YU,5941
2024-05-15,06:40:00,Wednesday,LAWRENCE WEST STATION,MUD,3.0,6.0,S,YU,5381
2024-05-15,07:05:00,Wednesday,DUFFERIN STATION,SUDP,4.0,6.0,W,BD,5098
2024-05-15,07:16:00,Wednesday,DAVISVILLE YARD,PUTOE,0.0,0.0,S,YU,38
2024-05-15,07:32:00,Wednesday,LAWRENCE WEST STATION,MUIR,0.0,0.0,N,YU,5177
2024-05-15,07:42:00,Wednesday,WELLESLEY STATION,MUIE,0.0,0.0,S,YU,5571
2024-05-15,07:45:00,Wednesday,ISLINGTON STATION,TUSC,0.0,0.0,E,BD,5289
2024-05-15,08:10:00,Wednesday,FINCH STATION,TUNIP,3.0,6.0,S,YU,5961
2024-05-15,08:29:00,Wednesday,YORKDALE STATION,SUO,3.0,6.0,S,YU,5711
2024-05-15,08:49:00,Wednesday,EGLINTON WEST STATION,MUSAN,4.0,7.0,S,YU,5711
2024-05-15,08:49:00,Wednesday,KENNEDY BD STATION,MUDD,3.0,5.0,W,BD,5182
2024-05-15,08:54:00,Wednesday,ROSEDALE STATION,SUPOL,4.0,7.0,S,YU,5951
2024-05-15,09:16:00,Wednesday,ST ANDREW STATION,MUI,4.0,7.0,S,YU,5971
2024-05-15,09:21:00,Wednesday,UNION STATION,MUSAN,7.0,10.0,N,YU,5971
2024-05-15,09:48:00,Wednesday,ISLINGTON STATION,TUMVS,0.0,0.0,W,BD,5321
2024-05-15,09:52:00,Wednesday,KIPLING STATION,MUO,4.0,8.0,E,BD,5124
2024-05-15,10:24:00,Wednesday,YONGE BD STATION,TUO,0.0,0.0,E,BD,5263
2024-05-15,10:39:00,Wednesday,COXWELL STATION,SUAP,5.0,9.0,E,BD,5135
2024-05-15,10:44:00,Wednesday,GLENCAIRN STATION,MUPAA,4.0,7.0,N,YU,5961
2024-05-15,10:47:00,Wednesday,WARDEN STATION,MUDD,4.0,8.0,W,BD,5189
2024-05-15,11:43:00,Wednesday,ST ANDREW STATION,MUPAA,3.0,8.0,S,YU,5771
2024-05-15,11:52:00,Wednesday,SUMMERHILL STATION,MUPAA,3.0,7.0,N,YU,5491
2024-05-15,12:19:00,Wednesday,KENNEDY BD STATION,MUO,4.0,8.0,W,BD,5349
2024-05-15,12:19:00,Wednesday,SHEPPARD STATION,MUSAN,3.0,8.0,N,YU,5775
2024-05-15,12:40:00,Wednesday,BLOOR STATION,SUO,4.0,9.0,N,YU,5426
2024-05-15,12:58:00,Wednesday,BLOOR STATION,MUPAA,0.0,0.0,N,YU,5426
2024-05-15,13:04:00,Wednesday,ISLINGTON STATION,TUCC,0.0,0.0,E,BD,5284
2024-05-15,13:25:00,Wednesday,KIPLING STATION,MUTO,4.0,8.0,E,BD,5352
2024-05-15,13:30:00,Wednesday,WILSON STATION,MUSAN,7.0,12.0,N,YU,5496
2024-05-15,13:59:00,Wednesday,YONGE BD STATION,PUSTC,0.0,0.0,W,BD,5034
2024-05-15,14:07:00,Wednesday,YONGE BD STATION,PUSTC,0.0,0.0,W,BD,5088
2024-05-15,14:14:00,Wednesday,UNION STATION,SUDP,0.0,0.0,S,YU,5601
2024-05-15,14:25:00,Wednesday,ROSEDALE STATION,SUUT,3.0,8.0,N,YU,5451
2024-05-15,14:57:00,Wednesday,DUPONT STATION,MUPAA,0.0,0.0,N,YU,5936
2024-05-15,15:02:00,Wednesday,YONGE BD STATION,MUPAA,0.0,0.0,E,BD,5196
2024-05-15,15:31:00,Wednesday,ISLINGTON STATION,EUNT,10.0,13.0,E,BD,5061
2024-05-15,16:14:00,Wednesday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,5606
2024-05-15,16:38:00,Wednesday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5821
2024-05-15,17:17:00,Wednesday,BLOOR STATION,MUIR,7.0,10.0,S,YU,5391
2024-05-15,18:42:00,Wednesday,WOODBINE STATION,MUSC,0.0,0.0,W,BD,5278
2024-05-15,18:52:00,Wednesday,ST CLAIR WEST STATION,MUPAA,7.0,10.0,S,YU,5856
2024-05-15,19:05:00,Wednesday,SHERBOURNE STATION,MUIR,15.0,18.0,E,BD,5252
2024-05-15,19:17:00,Wednesday,ST ANDREW STATION,EUTL,19.0,24.0,S,YU,5451
2024-05-15,19:23:00,Wednesday,DUPONT STATION,SUDP,5.0,8.0,S,YU,5416
2024-05-15,19:57:00,Wednesday,UNION STATION,MUATC,3.0,8.0,N,YU,5581
2024-05-15,20:17:00,Wednesday,KENNEDY STATION,SUO,6.0,11.0,W,BD,5042
2024-05-15,20:28:00,Wednesday,WARDEN STATION,MUIR,5.0,10.0,E,BD,5171
2024-05-15,21:13:00,Wednesday,SHERBOURNE STATION,SUDP,6.0,12.0,W,BD,5088
2024-05-15,22:08:00,Wednesday,EGLINTON WEST STATION,EUBK,10.0,15.0,N,YU,5941
2024-05-15,22:37:00,Wednesday,DUNDAS STATION,SUO,8.0,13.0,S,YU,5801
2024-05-15,23:30:00,Wednesday,DUNDAS STATION,SUPOL,5.0,10.0,N,YU,5811
2024-05-15,23:39:00,Wednesday,GREENWOOD STATION,MUIRS,0.0,0.0,W,BD,5191
2024-05-15,01:27:00,Wednesday,KENNEDY BD STATION,PUSTS,0.0,0.0,W,BD,5042
2024-05-15,01:47:00,Wednesday,DUFFERIN STATION,EUNT,7.0,0.0,E,BD,5214
2024-05-15,05:46:00,Wednesday,DON MILLS STATION,MUSC,0.0,0.0,W,SHP,6186
2024-05-16,02:43:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6016
2024-05-16,05:50:00,Thursday,KEELE STATION,PUTWZ,6.0,9.0,W,BD,5324
2024-05-16,06:27:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5966
2024-05-16,08:25:00,Thursday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,5581
2024-05-16,08:49:00,Thursday,LAWRENCE WEST STATION,MUTO,4.0,7.0,N,YU,5481
2024-05-16,08:54:00,Thursday,ISLINGTON STATION,MUSC,0.0,0.0,W,BD,5313
2024-05-16,09:34:00,Thursday,VAUGHAN MC STATION,MUSAN,0.0,0.0,N,YU,5906
2024-05-16,09:54:00,Thursday,UNION STATION,PUOPO,0.0,0.0,N,YU,5986
2024-05-16,11:25:00,Thursday,SPADINA BD STATION,SUO,3.0,7.0,W,BD,5093
2024-05-16,11:25:00,Thursday,ST GEORGE YUS STATION,SUDP,3.0,8.0,N,YU,5601
2024-05-16,11:46:00,Thursday,FINCH WEST STATION,MUPAA,3.0,8.0,N,YU,5571
2024-05-16,12:02:00,Thursday,UNION STATION,SUO,0.0,0.0,N,YU,5781
2024-05-16,12:13:00,Thursday,KIPLING STATION,PUSRA,3.0,7.0,E,BD,5160
2024-05-16,12:22:00,Thursday,ST CLAIR STATION,SUDP,0.0,0.0,N,YU,5626
2024-05-16,13:05:00,Thursday,CHRISTIE STATION,TUSC,3.0,7.0,E,BD,5146
2024-05-16,13:05:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5761
2024-05-16,13:12:00,Thursday,DAVISVILLE STATION,SUDP,15.0,20.0,S,YU,5621
2024-05-16,13:17:00,Thursday,COLLEGE STATION,SUDP,0.0,0.0,S,YU,5786
2024-05-16,13:30:00,Thursday,PAPE STATION,SUDP,0.0,0.0,W,BD,5208
2024-05-16,13:44:00,Thursday,DUNDAS WEST STATION,PUSRA,4.0,8.0,W,BD,5235
2024-05-16,14:05:00,Thursday,KEELE STATION,SUDP,3.0,7.0,E,BD,5539
2024-05-16,14:10:00,Thursday,PAPE STATION,MUI,10.0,14.0,E,BD,5244
2024-05-16,14:13:00,Thursday,QUEEN STATION,SUO,22.0,27.0,S,YU,5961
2024-05-16,15:00:00,Thursday,DUPONT STATION,SUAP,0.0,0.0,S,YU,5811
2024-05-16,15:07:00,Thursday,EGLINTON STATION,MUPAA,3.0,8.0,S,YU,5406
2024-05-16,15:10:00,Thursday,BLOOR STATION,TUO,0.0,0.0,N,YU,5916
2024-05-16,15:17:00,Thursday,YONGE BD STATION,PUSTS,5.0,9.0,W,BD,5284
2024-05-16,15:21:00,Thursday,BLOOR STATION,SUDP,10.0,15.0,S,YU,5406
2024-05-16,15:37:00,Thursday,EGLINTON STATION,SUDP,7.0,12.0,N,YU,5781
2024-05-16,15:47:00,Thursday,ROYAL YORK STATION,MUDD,0.0,0.0,W,BD,5284
2024-05-16,16:36:00,Thursday,SPADINA BD STATION,MUPAA,3.0,6.0,E,BD,5130
2024-05-16,16:51:00,Thursday,BROADVIEW CENTRE TRACK,TUO,0.0,0.0,W,BD,5013
2024-05-16,17:09:00,Thursday,WELLESLEY STATION,EUDO,0.0,0.0,N,YU,6111
2024-05-16,17:44:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6016
2024-05-16,17:46:00,Thursday,HIGHWAY 407 STATION,PUOPO,5.0,8.0,S,YU,6016
2024-05-16,19:00:00,Thursday,WARDEN STATION,MUPAA,0.0,0.0,W,BD,5361
2024-05-16,19:27:00,Thursday,WELLESLEY STATION,SUDP,15.0,20.0,N,YU,5391
2024-05-16,19:51:00,Thursday,SHERBOURNE STATION,PUSI,24.0,29.0,W,BD,5335
2024-05-16,20:14:00,Thursday,ST PATRICK STATION,MUIRS,0.0,0.0,N,YU,5906
2024-05-16,21:21:00,Thursday,JANE STATION,TUO,0.0,0.0,W,BD,5039
2024-05-16,22:43:00,Thursday,BATHURST STATION,MUDD,6.0,11.0,E,BD,5352
2024-05-16,22:47:00,Thursday,LANSDOWNE STATION,SUDP,12.0,17.0,E,BD,5135
2024-05-16,23:16:00,Thursday,SHERBOURNE STATION,SUDP,3.0,8.0,W,BD,5160
2024-05-16,01:37:00,Thursday,DUNDAS STATION,MUATC,5.0,10.0,N,YU,5541
2024-05-16,13:13:00,Thursday,SHEPPARD-YONGE STATION,MUSAN,16.0,23.0,E,SHP,6186
2024-05-16,22:55:00,Thursday,DON MILLS STATION,SUO,3.0,10.0,W,SHP,6186
2024-05-17,06:25:00,Friday,KING STATION,PUOPO,0.0,0.0,N,YU,5716
2024-05-17,06:31:00,Friday,KEELE STATION,MUSC,0.0,0.0,W,BD,5169
2024-05-17,07:16:00,Friday,ST PATRICK STATION,SUDP,4.0,7.0,S,YU,5896
2024-05-17,07:22:00,Friday,EGLINTON STATION,SUUT,5.0,8.0,N,YU,5796
2024-05-17,07:55:00,Friday,YONGE BD STATION,SUDP,0.0,0.0,E,BD,5064
2024-05-17,08:46:00,Friday,ISLINGTON STATION,EUNT,0.0,0.0,W,BD,5067
2024-05-17,09:35:00,Friday,SUMMERHILL STATION,PUOPO,5.0,8.0,N,YU,5886
2024-05-17,09:43:00,Friday,SUMMERHILL STATION,PUOPO,5.0,8.0,N,YU,5636
2024-05-17,09:54:00,Friday,MAIN STREET STATION,EUSC,0.0,0.0,W,BD,5221
2024-05-17,13:17:00,Friday,QUEEN'S PARK STATION,MUATC,3.0,8.0,N,YU,5591
2024-05-17,13:30:00,Friday,OLD MILL STATION,SUUT,12.0,16.0,E,BD,5024
2024-05-17,13:31:00,Friday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5611
2024-05-17,14:11:00,Friday,SPADINA BD STATION,MUPLC,0.0,0.0,W,BD,5093
2024-05-17,14:13:00,Friday,SPADINA YUS STATION,MUPLC,0.0,0.0,S,YU,5471
2024-05-17,14:17:00,Friday,ST GEORGE BD STATION,MUPAA,0.0,0.0,E,BD,5027
2024-05-17,15:09:00,Friday,QUEEN'S PARK STATION,PUOPO,4.0,9.0,S,YU,5781
2024-05-17,15:34:00,Friday,KEELE STATION,MUIR,3.0,7.0,E,BD,5024
2024-05-17,15:44:00,Friday,YORK MILLS STATION,SUO,4.0,9.0,N,YU,5771
2024-05-17,15:47:00,Friday,BLOOR STATION,MUPAA,3.0,8.0,S,YU,5751
2024-05-17,16:06:00,Friday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5761
2024-05-17,16:11:00,Friday,COXWELL STATION,MUSC,0.0,0.0,W,BD,5189
2024-05-17,16:29:00,Friday,HIGH PARK STATION,SUDP,0.0,0.0,W,BD,5177
2024-05-17,18:07:00,Friday,YONGE BD STATION,SUO,0.0,0.0,W,BD,5189
2024-05-17,18:07:00,Friday,BLOOR STATION,SUDP,7.0,10.0,S,YU,5971
2024-05-17,18:22:00,Friday,WILSON STATION,PUOPO,3.0,6.0,N,YU,6031
2024-05-17,18:59:00,Friday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6111
2024-05-17,19:10:00,Friday,WILSON STATION,PUOPO,3.0,6.0,N,YU,5616
2024-05-17,19:27:00,Friday,VAUGHAN MC STATION,TUNIP,5.0,9.0,S,YU,5731
2024-05-17,20:49:00,Friday,QUEEN STATION,SUAP,10.0,15.0,N,YU,5426
2024-05-17,21:10:00,Friday,WILSON STATION,PUOPO,3.0,8.0,N,YU,6031
2024-05-17,21:42:00,Friday,WILSON STATION,PUOPO,5.0,10.0,N,YU,5891
2024-05-17,22:30:00,Friday,DUNDAS WEST STATION,EUDO,32.0,37.0,W,BD,5289
2024-05-17,22:46:00,Friday,ST PATRICK STATION,PUOPO,0.0,0.0,S,YU,5541
2024-05-17,22:50:00,Friday,KIPLING STATION,SUUT,17.0,22.0,W,BD,5223
2024-05-17,23:52:00,Friday,BAY STATION,SUDP,29.0,34.0,E,BD,5246
2024-05-17,00:04:00,Friday,WILSON STATION,PUOPO,6.0,12.0,N,YU,6031
2024-05-17,00:37:00,Friday,WILSON STATION,PUOPO,5.0,11.0,N,YU,5891
2024-05-17,19:29:00,Friday,LESLIE STATION,TUSC,0.0,0.0,W,SHP,5186
2024-05-18,05:54:00,Saturday,DONLANDS STATION,EUSC,7.0,0.0,W,BD,5133
2024-05-18,06:47:00,Saturday,WILSON STATION,MUO,7.0,0.0,N,YU,5546
2024-05-18,09:40:00,Saturday,ST PATRICK STATION,MUATC,6.0,11.0,N,YU,5591
2024-05-18,09:50:00,Saturday,WILSON STATION,MUO,4.0,10.0,S,YU,5861
2024-05-18,09:50:00,Saturday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6111
2024-05-18,10:13:00,Saturday,VAUGHAN MC STATION,SUG,0.0,0.0,S,YU,5931
2024-05-18,10:43:00,Saturday,DAVISVILLE STATION,MUO,4.0,8.0,N,YU,5000
2024-05-18,11:57:00,Saturday,ST GEORGE BD STATION,SUDP,12.0,16.0,E,BD,5277
2024-05-18,12:00:00,Saturday,ST GEORGE YUS STATION,SUO,0.0,0.0,N,YU,5546
2024-05-18,12:15:00,Saturday,DAVISVILLE STATION,MUPAA,6.0,10.0,N,YU,5471
2024-05-18,12:51:00,Saturday,SHEPPARD STATION,SUDP,0.0,0.0,N,YU,5661
2024-05-18,12:53:00,Saturday,MAIN STREET STATION,MUSAN,5.0,9.0,E,BD,5324
2024-05-18,13:28:00,Saturday,DUFFERIN STATION,MUSAN,3.0,7.0,W,BD,5210
2024-05-18,13:31:00,Saturday,DUNDAS WEST STATION,MUIRS,0.0,0.0,E,BD,5364
2024-05-18,14:03:00,Saturday,OSSINGTON STATION,SUDP,19.0,23.0,W,BD,5191
2024-05-18,14:29:00,Saturday,SHEPPARD WEST STATION,SUO,20.0,24.0,N,YU,5566
2024-05-18,15:03:00,Saturday,SPADINA BD STATION,SUDP,3.0,7.0,W,BD,5067
2024-05-18,15:27:00,Saturday,BAY LOWER,MUO,53.0,57.0,S,YU,5436
2024-05-18,16:25:00,Saturday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6111
2024-05-18,16:30:00,Saturday,PAPE STATION,SUSA,0.0,0.0,E,BD,5023
2024-05-18,16:36:00,Saturday,EGLINTON WEST STATION,MUPAA,4.0,8.0,N,YU,5736
2024-05-18,16:42:00,Saturday,DUFFERIN STATION,SUDP,4.0,8.0,W,YU,5313
2024-05-18,16:46:00,Saturday,DOWNSVIEW PARK STATION,PUOPO,3.0,7.0,S,YU,5466
2024-05-18,17:04:00,Saturday,VAUGHAN MC STATION,MUSAN,4.0,8.0,S,YU,5586
2024-05-18,19:13:00,Saturday,FINCH WEST STATION,SUDP,6.0,10.0,N,YU,5576
2024-05-18,20:55:00,Saturday,BROADVIEW STATION,MUDD,6.0,11.0,E,BD,5349
2024-05-18,21:25:00,Saturday,DUNDAS WEST STATION,TUMVS,3.0,8.0,W,BD,5191
2024-05-18,21:49:00,Saturday,ST CLAIR STATION,MUI,17.0,22.0,N,YU,5541
2024-05-18,22:44:00,Saturday,YONGE BD STATION,SUO,18.0,24.0,E,BD,5318
2024-05-18,22:46:00,Saturday,BLOOR STATION,SUO,0.0,0.0,S,YU,5441
2024-05-18,23:03:00,Saturday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,6111
2024-05-18,23:14:00,Saturday,KENNEDY BD STATION,MUTO,12.0,18.0,W,BD,5223
2024-05-18,00:24:00,Saturday,KENNEDY BD STATION,MUTO,6.0,12.0,W,BD,5277
2024-05-18,01:25:00,Saturday,COLLEGE STATION,SUEAS,12.0,17.0,N,YU,5596
2024-05-18,16:09:00,Saturday,BUCHAN ESB,PUSCA,0.0,0.0,E,SHP,6176
2024-05-18,23:02:00,Saturday,LESLIE STATION,PUOPO,0.0,0.0,W,SHP,6186
2024-05-19,08:31:00,Sunday,BLOOR STATION,TUS,18.0,0.0,N,YU,5406
2024-05-19,09:17:00,Sunday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6111
2024-05-19,11:03:00,Sunday,KIPLING STATION,SUEAS,5.0,10.0,E,BD,5144
2024-05-19,12:03:00,Sunday,VAUGHAN MC STATION,PUOPO,0.0,0.0,N,YU,6111
2024-05-19,12:03:00,Sunday,MAIN STREET STATION,EUSC,0.0,0.0,W,BD,5097
2024-05-19,13:48:00,Sunday,LAWRENCE WEST STATION,PUATC,0.0,0.0,S,YU,6056
2024-05-19,14:51:00,Sunday,ST GEORGE YUS STATION,SUDP,7.0,11.0,N,YU,5451
2024-05-19,16:01:00,Sunday,DONLANDS STATION,TUO,5.0,9.0,E,BD,5208
2024-05-19,16:29:00,Sunday,DUPONT STATION,MUIS,0.0,0.0,N,YU,5891
2024-05-19,17:19:00,Sunday,WELLESLEY STATION,MUPAA,4.0,8.0,S,YU,5836
2024-05-19,18:26:00,Sunday,QUEEN'S PARK STATION,MUATC,4.0,8.0,S,YU,5596
2024-05-19,18:50:00,Sunday,SUMMERHILL STATION,MUI,18.0,22.0,N,YU,5596
2024-05-19,19:50:00,Sunday,QUEEN STATION,SUAE,0.0,0.0,S,YU,5746
2024-05-19,20:19:00,Sunday,VAUGHAN MC STATION,PUOPO,3.0,9.0,S,YU,6111
2024-05-19,20:52:00,Sunday,ST CLAIR STATION,SUPOL,7.0,13.0,S,YU,5736
2024-05-19,20:58:00,Sunday,EGLINTON STATION,SUPOL,0.0,0.0,S,YU,5866
2024-05-19,22:43:00,Sunday,ST GEORGE YUS STATION,MUI,17.0,22.0,N,YU,5416
2024-05-19,22:46:00,Sunday,OLD MILL STATION,SUO,10.0,16.0,E,BD,5177
2024-05-19,22:58:00,Sunday,LAWRENCE STATION,MUI,4.0,9.0,N,YU,5551
2024-05-19,23:00:00,Sunday,SPADINA YUS STATION,PUOPO,7.0,13.0,N,YU,5746
2024-05-19,23:43:00,Sunday,ST CLAIR WEST STATION,EUO,7.0,11.0,N,YU,6091
2024-05-19,01:05:00,Sunday,ST GEORGE BD STATION,SUDP,0.0,0.0,W,BD,5012
2024-05-19,01:30:00,Sunday,ST GEORGE YUS STATION,SUDP,3.0,9.0,N,YU,5981
2024-05-19,01:53:00,Sunday,VAUGHAN MC STATION,MUIR,0.0,0.0,S,YU,5981
2024-05-19,09:26:00,Sunday,BAYVIEW STATION,EUSC,0.0,0.0,W,SHP,6189
2024-05-20,06:27:00,Monday,SHEPPARD STATION,MUATC,9.0,0.0,N,YU,5926
2024-05-20,11:11:00,Monday,ROYAL YORK STATION,MUIR,0.0,0.0,W,BD,5241
2024-05-20,12:31:00,Monday,UNION STATION,MUATC,4.0,8.0,N,YU,5596
2024-05-20,14:04:00,Monday,SHEPPARD WEST STATION,EUNT,5.0,9.0,S,YU,6036
2024-05-20,14:08:00,Monday,COLLEGE STATION,SUDP,12.0,16.0,S,YU,5971
2024-05-20,16:13:00,Monday,ISLINGTON STATION,PUSNT,4.0,8.0,E,BD,5244
2024-05-20,16:20:00,Monday,FINCH STATION,TUNIP,4.0,8.0,S,YU,5556
2024-05-20,17:34:00,Monday,DUFFERIN STATION,SUUT,17.0,21.0,E,BD,5283
2024-05-20,17:57:00,Monday,SHEPPARD WEST STATION,MUPAA,4.0,8.0,S,YU,5756
2024-05-20,18:03:00,Monday,SHEPPARD WEST STATION,SUDP,0.0,0.0,S,YU,5811
2024-05-20,18:19:00,Monday,WILSON STATION,SUDP,0.0,0.0,S,YU,5671
2024-05-20,19:07:00,Monday,YORKDALE STATION,SUEAS,14.0,20.0,N,YU,5771
2024-05-20,19:12:00,Monday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5201
2024-05-20,19:14:00,Monday,SPADINA YUS STATION,SUDP,0.0,0.0,S,YU,5636
2024-05-20,19:34:00,Monday,KING STATION,PUOPO,10.0,16.0,N,YU,5466
2024-05-20,19:53:00,Monday,SPADINA YUS STATION,PUOPO,3.0,9.0,S,YU,5681
2024-05-20,21:02:00,Monday,EGLINTON STATION,MUI,0.0,0.0,N,YU,5731
2024-05-20,21:57:00,Monday,WOODBINE STATION,SUUT,9.0,15.0,E,BD,5034
2024-05-20,22:26:00,Monday,CHRISTIE STATION,SUO,0.0,0.0,W,BD,5093
2024-05-20,00:16:00,Monday,YONGE BD STATION,SUDP,8.0,14.0,W,BD,5095
2024-05-20,00:16:00,Monday,OLD MILL STATION,MUSAN,5.0,11.0,E,BD,5308
2024-05-20,00:43:00,Monday,SHEPPARD WEST STATION,PUOPO,3.0,9.0,S,YU,5466
2024-05-20,01:06:00,Monday,KIPLING STATION,SUG,6.0,12.0,W,BD,5095
2024-05-20,05:55:00,Monday,DON MILLS STATION,EUSC,8.0,15.0,W,SHP,6171
2024-05-21,02:08:00,Tuesday,DONLANDS STATION,EUNT,3.0,9.0,E,BD,5101
2024-05-21,05:44:00,Tuesday,FINCH STATION,EUAC,4.0,8.0,S,YU,5686
2024-05-21,06:05:00,Tuesday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5996
2024-05-21,06:09:00,Tuesday,HIGHWAY 407 STATION,PUOPO,3.0,6.0,S,YU,5996
2024-05-21,06:21:00,Tuesday,KIPLING STATION,SUDP,4.0,7.0,W,BD,5008
